17.2	0.59713	1.12889
22	0.34983	1.02106
24	0.36922	0.94918
26	0.28787	0.96021
28	0.28605	0.96319
30	0.26775	0.96669
32	0.25405	0.97372
34	0.24097	0.98015
36	0.22912	0.98567
38	0.22177	0.98851
40	0.21466	0.9899
40.6	0.22646	0.99296
42.1	0.21661	0.99238
43.8	0.21114	0.9958
45.5	0.20377	1.00091
47.4	0.19672	1.0015
49.4	0.19034	1.00363
50.6	0.18765	1.00263
51.7	0.18328	1.00378
52.9	0.18077	1.00373
54.2	0.17672	1.00349
55.5	0.1721	1.00259
56.9	0.16973	1.0021
58.4	0.16398	1.00029
59.54	0.16881	1
59.9	0.15798	0.99971
61.5	0.15366	0.99888
63.2	0.15033	0.99646
65	0.15283	0.97049
66.9	0.14853	0.96985
71.2	0.14056	0.97119
76	0.12899	0.97236
